vo8a0v22i2,,Hospital,CreditCard,-3500.0,housing,2019-06-19 16:02:45,,usjeya75od
tvum1idtw2,,GooglePay,Art,100.0,transport,2020-10-24 22:43:23,xcibgdrpnvakcswznctrjfilhgjwerkmfwrqdholrnzddsbghn,ic7yz9bmvw
6u4392qcu6,,Apartment,GooglePay,-500.0,gift,2020-02-25 18:41:41,,vrxrn8xma3
9i5i198fde,_-Cash-Hospital-2000,Cash,Hospital,2000.0,,2019-03-05 16:12:25,,t9kwtqvr9s
8it4zkpgnr,,CreditCard,University,4300.0,,2020-02-17 14:05:18,,nnu66s1y5m
83i1xrd4hv,,Art,,0.0,utilities,2019-08-17 19:34:47,nxsblzdvydgrgybkpkslcjtilgmtffojrqgnjexaicxmkdzofr,hk81mb2f8w
vnswrjdj5n,_-Restaurant-_--2800,Restaurant,,-2800.0,,2019-06-25 17:30:50,grliysluybzqtvwkjfpowvfvlccfsbvpjvuliyzhhzahsuubgv,x18la0iiyx
7ueorzha7g,,Alipay,Art,2000.0,finance,2019-04-04 05:47:53,,l3hfmzugkr
asdwtf8ogs,debt-_-Venmo--2500,,Venmo,-2500.0,debt,2020-05-03 16:14:21,cfpcxsluxwwqprwbwphxyksgutugkluvzmtefkcffeqcynvrns,6ucpesq8vq
pcwfga03k3,,GooglePay,,1800.0,insurance,2020-06-05 18:51:35,,799cehme0c
bufn363v51,,Check,Supermarket,3100.0,education,2019-05-20 23:25:32,,7d4d0lbaql
xety2unmpo,,GooglePay,Restaurant,4900.0,personal,2020-08-09 23:27:54,csibjngahallythqnfvejbffydjymsyyujmfbacgpaahcsmpxu,ec8vt1jlox
kowqnxpba3,,,Art,2500.0,debt,2020-07-07 16:44:48,tblpsdxfxeyashvctnafqpkyuxwodqlgedreoimqyfsvloqfde,o5x0galk8z
x5wxtqctwd,,University,Check,-1700.0,debt,2020-11-26 05:46:32,,v3ims5c81x
b1bj4rs1cv,,Company,CreditCard,-4100.0,personal,2020-06-03 05:48:02,,fzxlo3nak8
jw91fkt9vm,,CreditCard,Art,300.0,housing,2019-05-12 02:08:17,vsruqrncqyvovlsdqitmbxldllllgaqncmqnzkuyaejrmmecgs,zekfvqx6qb
kb0j5cwnlx,,Venmo,Hospital,3200.0,debt,2019-05-30 00:18:45,,rdh3nx47sf
w51i5sriun,,Hospital,Paypal,-1400.0,entertain,2020-12-30 14:20:07,,cijo5ece8b
3le7alkykb,,Check,Apartment,1700.0,debt,2020-08-03 17:50:55,,2v705vr7t2
bsgtrgq3lw,,GooglePay,Restaurant,200.0,education,2019-11-07 19:14:30,,h4d7zl7ypw
xhuhh8biz7,,ApplePay,,4200.0,personal,2020-11-25 07:56:12,krqdwoktgnlclyrhhtmszkeagwdpfjpdvevsucycobwnqkacdz,frmk95e33s
27dw07fjkd,,Paypal,Hospital,3100.0,insurance,2019-03-15 14:50:42,,wpak0nwlw3
ef83oektur,,Check,,2100.0,household,2020-04-08 20:31:00,mnqsaleplgsamtadcnqnfpbmyykzzqifxrsbfuiwxxblaispgc,a8jh0ax3yd
xnxswpxblv,,,Apartment,4300.0,education,2019-11-05 16:04:30,,hi8hxxrxde
sisugjjx3e,,CreditCard,Hospital,1800.0,finance,2020-02-06 01:24:10,vmgbktkcgbdaoddsdcdchlaxrnpvwgroqpewgdjuyxdqtsrlec,j2esj7m5wj
gdozkg8jxv,,Apartment,CreditCard,-1600.0,finance,2020-10-21 03:11:59,cjuefvsxlfywryhyviqocuzgyakubcfohhkeyjhlmlbhcypydg,a7zfkpoju7
4gv9fu0eyq,,Apartment,Venmo,-2900.0,utilities,2020-06-02 00:24:12,,bwshuh0fgt
q4ytkss6ej,,Apartment,ApplePay,-4600.0,debt,2019-06-26 10:26:59,egrmkbsuqplxzginmwhcbrdeaewzldonisxtylczwszkjwszwy,jopmeq0qal
9h7ap2vvp4,,Venmo,Art,400.0,finance,2019-03-01 22:14:02,tbryxntozflbejcywgoywhjfdatqdvvvsrouiwlpgvgfpkcaia,6daf8aoibw
lcpe1lgtmm,,GooglePay,Apartment,400.0,insurance,2020-09-28 18:34:24,oknzmdxcavzdbqkqsejrhbgzxhnonrpmsbqurvoveyglbbeood,zf9poy3pkw
9vmjlxt8u1,,Check,Hospital,3200.0,finance,2019-07-16 05:27:16,nqbxfvxwwmgkamselteltrrdovlsijygwlmybnxeynxsbvunck,6k1ygy58dt
uszi5807b9,,,Transportation,1000.0,household,2020-09-03 06:50:43,,b2lwsq5a2k
budxkggjus,,,Transportation,1900.0,transport,2019-09-18 12:47:03,,aggvq3dw70
ll8srjcw42,,,Paypal,-1300.0,tax,2019-06-12 04:09:28,,nai75ty88e
cpiit5w9hh,,Alipay,Company,3100.0,,2019-06-24 16:24:40,,nigt9m5cmb
3qhmz6kcmi,,University,Paypal,-4700.0,utilities,2019-08-10 03:57:51,,7olpzseuat
tdraqt3xjc,,Paypal,Art,400.0,transport,2019-04-21 03:56:32,,ostka4pfui
qmp0fkcple,,Alipay,Restaurant,700.0,housing,2019-09-10 00:50:50,,cijo5ece8b
akjkdmo4oa,,Art,Venmo,-3000.0,utilities,2020-05-02 13:16:03,,umg65jqumh
kb5u4vt14t,,Venmo,University,3400.0,insurance,2019-10-28 03:10:32,,l223of69lh
9sbst7emmo,,Check,Company,1700.0,gift,2019-05-17 10:33:04,,s8x3yx5coc
fynf0nzv3y,,ApplePay,,2600.0,education,2020-03-21 00:06:00,,6k6r7tw4ll
rfapbiaoon,,ApplePay,Supermarket,1500.0,health,2019-08-28 10:05:10,,s9y1mzm75z
7t2uyky453,,Check,Restaurant,3500.0,finance,2019-09-30 10:33:01,qgddrvtfwzgmxjowkaujzcjvrxattnurixkmdpjzpmmvyeetwl,g30nn28ud9
ex9f0bacr7,,Check,,2900.0,clothing,2020-04-01 02:06:12,ktetbmtwjmcwzatporvafaqtgyqmubfqcjxyknacrontcfjatl,e8cnutnlm5
kncgwfd6q4,,GooglePay,Restaurant,2900.0,gift,2019-12-18 09:57:34,,ubvecv7tiv
ru81qbt4f9,,GooglePay,Hospital,4900.0,,2019-11-06 12:45:21,fvxjvoykxatebvvdofsnmfodqsvcgmanjtpbaionevfiulvtnw,jtwms353tb
whfzyhx7w6,,Apartment,Paypal,-800.0,utilities,2020-04-24 12:52:03,,35mhmuxl6w
8h2x05khne,,Cash,Restaurant,3100.0,household,2020-11-11 17:59:18,ukhzzenssvfpzixpxpffmdtsjsyqlxyerzptinoripubeifwjm,xocgw3mtsg
g16srq5ket,,,University,2100.0,education,2019-12-22 11:59:04,,viptkzfon2
ckxza9eamj,,Hospital,GooglePay,-1700.0,education,2020-05-28 12:17:45,,jbxnjp0uo6
ixvz4ydz6w,,CreditCard,,200.0,clothing,2019-04-11 17:53:16,joagbzijqdvjylztctsbaieznzrzrlyvqmftedvuctgjgmnzdk,9hwsirqcwy
px1kxhptl8,,ApplePay,Hospital,1300.0,food,2019-02-19 22:35:37,gogbdomwpwgrvslgvmbrvssdgloyypewikrfjarvoeluwmqlvs,sjda8e1x3d
bq3w01nt5k,,Alipay,Restaurant,1500.0,housing,2020-12-04 07:04:17,,08atjakbvk
voz7lu596u,,ApplePay,Hospital,4500.0,finance,2019-04-13 05:55:06,,fcftt9whbl
lngjk3x0xx,,Venmo,Restaurant,4200.0,transport,2019-06-28 15:28:45,,vhgedn4gco
ed4ewi4jx9,,CreditCard,,1200.0,personal,2019-08-11 01:20:41,,5ftm6w1kp6
kcu4vbzswa,,,GooglePay,-3800.0,food,2020-09-21 11:33:14,smklcfvujeaahozapkmrzzouzouylbajffwdmexqgtjqhxhjts,xeqni7sfla
bd1v729e73,gift-Check-_-1600,Check,,1600.0,gift,2019-06-08 00:54:47,,w9s51ehi85
lke3u464if,,Transportation,Cash,-1100.0,personal,2019-04-11 03:32:14,,m2ky3kkes0
6657l6zsbk,,Hospital,Paypal,-1000.0,tax,2019-06-11 03:04:17,upctngedzwuqmsgxqrvjdgbjpmktiipqmsqpgmpcnerbrqohco,kavf2hbysd
udu2ljrqsn,,Paypal,Apartment,2000.0,food,2020-05-28 21:15:10,spylpnsxatgjhlnzulhpsxgokinljmocwrlwmhddpfzbhkxmio,x2wu0g8gxq
h9ogmz482w,,University,Cash,-2700.0,finance,2020-07-06 21:39:40,ucsmebunkmadrtirsszbqjkncinfneoautzdrdamitvgucvcuf,djf4ubosim
lcanze38d7,,GooglePay,University,1900.0,clothing,2020-12-20 17:49:27,,ne5if79zrn
aoef2q4w43,,Supermarket,Alipay,-3300.0,education,2019-02-19 15:33:27,rjskdvihxkhkljfegqglmdxkbtptagfsjhrifblsqzjitomhkr,a7zfkpoju7
n7dmtsqv95,,GooglePay,Restaurant,2200.0,insurance,2019-04-02 20:51:47,aquzffyaaftduocmnvwosvwrwfhdrchktuyfimilpsyijhbwyi,wbhbp480vs
du47iflsc3,,University,ApplePay,-4500.0,,2020-11-23 16:44:29,syiozalbpfojssucwjomfpggbszlkihaouxpmcotstzchpwchn,j4ac4fsoz3
9rubt5vl7m,,Venmo,Restaurant,1700.0,transport,2019-03-05 23:24:22,bazjcokgnivvngtdqhehhkvrznvkmtujbhjevxrerfetvwhobh,17ksxa4xj9
pnls4uq57b,_-ApplePay-_-3100,ApplePay,,3100.0,,2020-02-05 19:21:53,atbrljpntzkaesubmvuicxcgdnywcytbvsmywburijixuquejk,abaukk6iq1
mouo7r66nl,,Transportation,Alipay,-700.0,transport,2019-08-19 19:38:05,uwtuzonjzmrvfjkcxvfxjsrzrnystirjbamcoplxmhlbuvliwl,wmcyks3k0q
6g8tfwhy0d,,Hospital,CreditCard,-2900.0,finance,2019-10-03 08:08:17,,ka44vyojg0
46i854ox6l,,Hospital,Paypal,-4900.0,transport,2020-02-28 00:06:03,,el6tjafof8
eoc08gxxde,,GooglePay,Company,3200.0,gift,2019-05-11 00:12:57,qenaenghewbygkehvtbjqgglexvscgexvfjezzdvbsuilrfdzd,3sc7q25ae7
pemn8emfvb,debt-_-Check--900,,Check,-900.0,debt,2019-10-26 06:16:27,,4ogau2kzym
edfc7qb076,,Paypal,University,4100.0,food,2019-04-05 00:24:02,,q9uxc531x8
bdwbyupl4d,,Restaurant,Venmo,-4500.0,food,2020-02-14 17:11:07,owqzwkynwkttxvpvrqvfgbfxembwtmyljunnzwvsmfigyqikuv,20rsjjyg9n
4h936ovti4,,University,,-2500.0,transport,2019-01-06 15:39:47,mjsmpiiqbxnlacobupdsqdhexsmkadscywxztziwyrwpkyybwu,lfujz4gp4b
q7hs3lbqx1,,CreditCard,Company,3900.0,household,2020-08-24 19:16:55,etvtmhfupktrfbacnqstibumrdxvpfzkeedgicvmghnykxkjgx,py6u3kntiv
8wanfakd2v,,ApplePay,Transportation,1600.0,utilities,2020-01-28 05:44:56,,rz8n1euz49
krlxb23e10,,Check,Art,4000.0,insurance,2019-12-14 16:55:28,ujpfdptqvvaehvxyfwiekbrgnhpxozvhsfkzgfzhfirwbngsyr,wsitvftwvy
heyst0cl7w,,Cash,Hospital,4500.0,,2019-03-25 17:32:24,hjgfntkjedmydlcqgkxcmrkyhdghlrvevfheyzfoqlxsyyyylg,e8cnutnlm5
kzqpv148n6,,Cash,Apartment,2000.0,household,2019-03-11 14:45:56,,17cz1hq6t5
20zklht4s0,,,Paypal,-3400.0,tax,2019-03-27 14:13:06,,sjda8e1x3d
z75c54zgm6,,Supermarket,ApplePay,-200.0,health,2020-05-15 16:31:18,,b4prcuzg8d
npmnhfo8m3,,Company,ApplePay,-800.0,finance,2020-05-13 06:42:17,,2rkymfi845
gm64sd2co2,,Supermarket,Alipay,-2700.0,,2020-09-07 03:06:16,kwrrouzebguyqwhpfgjywwrzlwlezhocplqkpektjhagpxmytf,5g8ky2uefe
5d81rwitjl,,CreditCard,Transportation,4900.0,personal,2020-08-23 04:21:09,,zekfvqx6qb
v6gy7x1qb7,,Hospital,CreditCard,-3100.0,household,2020-08-12 12:04:01,sprzzrcfevjaogpdkluwfrcxnnfbewvfetbbzxkuxbgxidlvkk,ziq74mrtno
zimddtywf7,,Hospital,GooglePay,-700.0,food,2020-02-06 23:45:52,,vebeu1fidc
sqeouhs8ro,,Art,GooglePay,-2700.0,finance,2020-02-04 10:31:17,rmajtvbcuzuymmicgqnoslpdqucwhlqpdlyahkzdhcsavtqhhh,xeqni7sfla
eugttqf3xr,,,Transportation,1400.0,insurance,2020-02-26 20:14:29,elcjeggugfoijbaitpjmrqapbrafuvkwvrmmbdxubqrchleixe,s2hit8p6v0
a7hycec1yi,,Cash,Restaurant,600.0,housing,2020-05-14 12:56:51,qlobykyfiqrewzvzuptemeefkkulqnrdepbvjnecspyowtztud,ozpmio6wsk
ne2jjypssk,tax-_-_--2600,,,-2600.0,tax,2020-06-16 15:41:16,,zi9t0z8d28
a5ebqii0nk,,Apartment,Cash,-3600.0,food,2020-04-08 21:07:54,,v8oet86pvt
ydru1wy80a,,Restaurant,Cash,-1100.0,personal,2020-06-01 22:04:56,,kavf2hbysd
1ftgmugkk1,,CreditCard,Art,900.0,household,2019-09-20 20:57:00,,tixm0m48wa
lprdtuymvq,,Alipay,Transportation,4600.0,gift,2020-03-09 03:50:04,odtsbxannixddbxficywlqyipismuqhjaoxxxqqojbovihpgia,zmbkd01v1y
pl5z5gse6q,,University,Paypal,-1100.0,transport,2020-11-30 23:43:33,hpuhnyhxrgkhymqqghuthuswjewouxzcsqwvbqkhapiivsscpd,5wmfleb1hv
g7ixg1k0wr,,Cash,Apartment,300.0,entertain,2019-06-01 12:04:42,imjjupmeiolwmrntfcmcbetbwohvizhzcuzsfuhdiejrvwwggp,lgpw7cv9po
x506e4ky8c,,Art,GooglePay,-2500.0,food,2020-12-02 04:55:46,goynrwikmepiwlugfqslpjkzowhwrrzoteqhufxrbpsjjwgkhh,k3j93xryp8
pzgfg1ac82,,GooglePay,Hospital,3100.0,insurance,2020-07-28 01:17:57,,nd59fieoek
v6pok9z1z6,,Check,,200.0,personal,2019-05-17 11:25:31,wcihllqqvvrixpctcryygznhndezbwemvklhsdqjjhpdisqrai,hjut3ks6uo
dpdyb8xcbo,,Restaurant,CreditCard,-3300.0,transport,2020-06-27 12:11:42,njnfcixzebxtkvhsqmkldlhttrjkilinjbyyydkfmtabcftyod,fw3m7rr3ck
j68x44tyy0,,Paypal,Transportation,300.0,health,2020-10-12 02:55:14,locncuazdnarhhgjjtemvxazmdhvfxqwmzbrdqmuoqukdhiomx,jyc2h3udks
nma5ptqilo,,Cash,,1000.0,education,2020-07-14 22:56:36,,i4ns8qm4ww
d1eskm1xmq,,Hospital,Alipay,-1500.0,housing,2020-02-24 16:35:29,,ra2cent72s
93q9roo5sm,,ApplePay,Company,1600.0,tax,2019-11-08 21:10:34,,uonxuhwh73
qqp6u5k23a,,,Alipay,-2300.0,entertain,2019-10-31 19:58:07,nzmpjixjzyxrjrrnsgpbepieyuoiqsdmfsbbzexuprybqeexsg,1pjaqo32nc
or8qvd3viq,,Transportation,CreditCard,-4100.0,tax,2020-08-03 06:16:22,,nq273ryemt
l7e0i80wf1,,,Apartment,3900.0,food,2020-07-04 11:13:33,,kkvtu98svn
58wlsga9yb,,Venmo,Apartment,3100.0,tax,2019-12-18 03:37:04,,zkd62876am
snboyb3s6r,,Company,Paypal,-4400.0,housing,2020-10-27 18:46:02,,gfvwg4cj7s
qqlpx9kwqm,,Check,Supermarket,2700.0,tax,2019-02-09 19:49:29,jzkazzgluwrxluoirofqhvszssguomeeqoxtoqerhowenihuct,fkc04lod5n
wu1uoij7p9,,Company,ApplePay,-700.0,,2019-03-14 12:17:48,,pkjexjpw44
qajibbt79z,,GooglePay,Hospital,2300.0,,2020-09-26 10:21:13,kwjefdxazsuyziqtgvbizspbqdbdpzefadonngcgqjcuidvkia,687dheubd1
gsyp7fquar,,Supermarket,ApplePay,-2700.0,education,2019-03-25 02:27:36,,6vzzh4sv9x
b74dm3mdza,_-_-Hospital-3400,,Hospital,3400.0,,2020-07-24 14:21:55,hsiutxujahhcxgoeikrybiekrlaerccbgddeorjpaulfavhmpl,a6pm4q1fx4
po5hvh8ji7,,GooglePay,Art,3400.0,education,2019-03-18 06:49:30,,6tjb56zorf
mzkoy00w4b,,,Apartment,3200.0,insurance,2020-01-18 17:17:46,,vgvrv3b9qv
ojygidtnhl,,Hospital,GooglePay,-800.0,housing,2020-10-24 23:45:32,,99z5k15864
fe9rhiw4oj,,ApplePay,Restaurant,800.0,finance,2019-12-10 06:15:22,camwnpuklufkfkwtzrjqouucqjrofqrpikqixxbrmzgdssodyk,wa32u7uowp
3u19ku905e,,Hospital,Cash,-3400.0,clothing,2020-06-24 00:58:19,,gllh8kysgp
kev2e9kig4,,GooglePay,Art,4100.0,clothing,2020-03-18 08:00:58,ciygnkrxowheqlyeqnsrrelncndzakjdrpwqliiyyuntzogdgd,fdxjloas24
3wn8aqt5pf,,Company,CreditCard,-3300.0,gift,2019-10-23 18:03:11,vghxwaijztyymugtkpjzbsvhsxmmwpjkuebqlztzrowfmrazmc,9d9e0nfbll
7luhmt9hb1,,Transportation,Check,-3700.0,gift,2020-03-08 05:05:49,,7zpbswbqx1
aed2qdspcu,,University,CreditCard,-1800.0,,2019-03-31 11:08:08,czojmefdgpkzwhdobjnbrgsuqdozxdaxxkianbbprckedonwjt,abaukk6iq1
y9x1qrq6dw,,Check,Supermarket,600.0,insurance,2020-04-11 08:45:05,uvibgkcjyrrksofmltxqlasndzgyvdbhsbyruduxufbekjmqcu,ec8vt1jlox
ad5prihu4o,,Apartment,Venmo,-100.0,entertain,2019-08-09 18:13:51,eclwoddssvziqfvlyxqtbtcxvmyfhztkqwjwwimttqyisjmmoj,799cehme0c
0ejnimu29e,,CreditCard,Restaurant,4100.0,insurance,2019-01-22 08:52:41,kxifisiyzobwwvgswbobxrsivnqirrhutdczyjanoieapkrzfe,whshejmo8c
jvjw8dewv0,,Art,GooglePay,-3300.0,finance,2019-07-25 21:32:44,,5z068nt4ww
vee2zfl8p8,,Restaurant,ApplePay,-1300.0,health,2019-04-24 03:17:09,,umfdykdhxm
zo7acxhniq,,ApplePay,,900.0,debt,2019-04-30 15:02:08,jiugrkgongxxfhupnubvtzvruwnavqrurldtekehvsqjjdcoqp,t7lr41n52y
e0r3gc0y6b,,CreditCard,Apartment,1500.0,utilities,2019-08-24 14:19:30,ldzzyazbrxgepdppzgofszpbmbetcvqziqertrptbgepzgdhtl,sf44jljo0t
yerl4icfes,,Supermarket,Alipay,-200.0,tax,2020-08-07 19:12:05,wrxdxaddqrzzaamchfanrklqoiznvwgqiaqvvgtubtzcpprkhp,wjx31wkzr1
0abc16j8iy,,Apartment,Venmo,-3700.0,clothing,2019-11-28 14:13:47,,20rsjjyg9n
8cvl7ovdn3,,Check,Restaurant,3000.0,education,2019-10-22 16:04:52,,7r7pn0r25w
yyb5mr3nzz,,Alipay,Company,2900.0,transport,2019-09-28 04:46:35,ptwqbyhvzcgocbmtxihpipwpkluzdxamfprqikcbjvxfghnwvc,dbalra58as
3jfmc6peoz,,Paypal,Art,1500.0,personal,2019-03-22 04:32:32,fixujoprdhuihnneonbbufwxrfgpdrwsfqdquobjrvssriraqo,m332lmmw3a
rgk9oh1vq0,,Hospital,Paypal,-2300.0,education,2019-12-21 22:30:54,,t9kwtqvr9s
w9skhg837q,,Alipay,Transportation,1800.0,gift,2020-11-06 13:09:46,toktnpflmluaknesvwvbvscrilcwrwxxatubjsmnlrovtzjbuj,y5kc200uvm
k6ig0j9gyz,,Supermarket,Venmo,-4400.0,gift,2020-03-30 17:57:07,sqwptpmffloqvgbshjthzwtrdjrfwcjdrfoznaxiblvyanwuya,el6tjafof8
yq92t34osm,,Art,CreditCard,-2100.0,insurance,2020-02-03 19:22:33,,3uir9afutu
5mdev4u8aa,,Cash,University,1000.0,utilities,2019-08-09 11:03:37,jmreaydfbjapvwdqcyhhajttzzwwsjanckmvyvsnhydsclsnwh,qln7b6tia7
96dp6plouq,,Restaurant,Alipay,-4900.0,entertain,2019-10-30 12:56:53,orqnokhiecidulsckhazfvufpzuecbcyzyjlodyrlgaanphytv,2pkplzbip3
e0jge3w0lo,,Art,Venmo,-2600.0,personal,2020-08-30 07:56:16,,hey9o5fz5o
2e7ad65s3u,,Venmo,University,4900.0,gift,2020-05-28 04:12:59,nunawllbfpledxenvevazgarnhzlcltffkprpgnhevpvxdfgsz,wrol933q4g
znyb8w8cel,,Check,Apartment,100.0,food,2020-09-01 13:49:47,rxydydyseyugmkuwpncxyxvdfeodhizbbflczisgbaqkgjkksk,x8g97w15a5
nc1699mgck,,University,Alipay,-3100.0,utilities,2020-08-04 17:44:02,,j61lx1ywn5
n7xkzc9mgq,,Venmo,University,1000.0,gift,2019-10-03 22:38:36,dosjhlxgjbwudfvconabbgrqcimyzjvyekvqenwkuaqbcgltuh,cvt5v7c3r2
5m43zs0ze9,,Paypal,University,1500.0,insurance,2020-03-08 04:06:01,,un3agzhqd6
i6vn4hb6p7,,University,Check,-1400.0,health,2020-04-09 15:58:17,icirtcuzmojyyrtvhxfidxshdcmhzbmmdfmldhspkmwsakanje,nigt9m5cmb
ic44zkipfx,,University,ApplePay,-300.0,entertain,2019-01-31 12:30:55,,7m61quoolc
yzxn3hctxz,tax-Venmo-_-600,Venmo,,600.0,tax,2019-10-06 07:57:30,dqmheqpotfkzkvejdtrbwkjkqptbattypnstjekhibedydmjgl,qz64lz3iz3
jltu0x0ocd,,GooglePay,Hospital,2700.0,insurance,2020-04-14 13:35:53,,wrol933q4g
349vnqqmj6,,CreditCard,Transportation,700.0,housing,2020-04-04 16:13:58,pxfumtkxzsujcbswojclslfzhoulwxfmvhezoedzwggchhalxx,zg1o3cl7tl
gqyu1zcllk,,Company,Cash,-2600.0,transport,2020-10-22 06:19:10,,538kh6meu2
ly63t7ny4j,,Alipay,Company,1400.0,debt,2019-01-03 05:22:24,,jtwms353tb
o0hfluv67u,,Transportation,,-4300.0,insurance,2020-09-24 22:52:56,,9nck718xu1
qr0wol48io,,Art,Venmo,-3600.0,clothing,2019-06-08 12:55:03,,2pvm6yqtfc
zx5kvu3xuz,,,University,3500.0,entertain,2020-08-14 11:36:23,skbmdutzdrypygrgivergvcvgllwndmlxhlvzlyubvbuibpqzl,v2zeufvutu
ubwv0wrnnd,,,ApplePay,-4200.0,utilities,2019-03-27 04:59:28,,lob4hn2sts
b4ogl9sh0s,,Transportation,Alipay,-1600.0,insurance,2020-10-31 15:51:40,iuywinrnoilcpfrgwmfehelzchjmbcoalkwhjwbjqdrsdsjfxr,pete0y4qny
gb2tr90rb4,,Apartment,Check,-3800.0,finance,2020-02-04 21:12:43,rnaogqmvlqjoqwkrhcgoefjfvkffinzgaoexstdtgjjjakqkti,vql3o59eli
d3xllwdea9,,Apartment,Paypal,-1500.0,clothing,2019-06-27 09:27:18,,wf2st5yro9
pt5g73thf7,,,Company,1900.0,personal,2019-08-19 15:25:16,,4e7di3iqft
xs6ye2wmk3,,GooglePay,Company,1400.0,personal,2020-07-08 12:37:50,,kwpczyghy7
4xj49j9yt0,,Paypal,Restaurant,1100.0,,2019-09-23 19:33:00,bghcivmpskaaakgbgbojbxtxipjnwsvnhfncirvasprbsscukm,da0lezlz4k
kmpofhms3p,,GooglePay,Restaurant,3100.0,food,2019-06-01 09:50:59,blwylnehfdstgtkdknzjvhclejcoswflgqutygxmpqkpdkncam,el6tjafof8
amtait04ym,,GooglePay,Restaurant,2000.0,education,2019-09-01 04:59:40,vhmihurhpdqfcfoeupwtyuskqswgnxnolasvpddljjyhonafty,deyln96494
6gx6sgu6be,,,University,2600.0,finance,2020-01-23 20:01:28,,8ct6n3299i
chani23pf8,,ApplePay,Restaurant,2900.0,personal,2019-07-04 22:06:11,rpcizcvcmxulgfjmuqiydfvuauzftyqurfdhvqhdcwkjlknmik,4m8javuc3q
7n06yfcs7r,,Restaurant,CreditCard,-2100.0,tax,2019-11-06 13:59:12,zljjadjercydwlxqmhdnzgmbslyfzuqjzmmxemgighxeftugql,prvzgstcis
sbdjw3c1v1,,Cash,Restaurant,3900.0,education,2020-04-29 07:50:54,,t2i6ythslb
ehl5yromm5,,Paypal,Restaurant,4400.0,transport,2019-11-17 03:41:00,kfpslnajueldjsrrsguyukcygwxdnbjyxiejahapkrcogosmxd,r5m2m5eerp
2dqgtiofx6,,ApplePay,Restaurant,3600.0,gift,2019-10-15 02:42:47,irpanmlqoieewlvpvxexvcwvziuwwabwdtizreiyvxkxyxzwrm,7phvypzdaa
mriohzyeji,,Supermarket,CreditCard,-3900.0,entertain,2019-09-13 22:45:57,krarumgjkahuivimvschbjwfusjpdrntmbzvqkezfsnfozceen,vrrz2g063l
rtp08ke9fg,,Cash,Company,3300.0,health,2019-03-19 02:02:53,iknouqypvpmgrqiqyscxkgfjqrnipflbuojicvweiabfjodumw,9r2olz4hrr
96gjbl933i,,Venmo,Hospital,4800.0,clothing,2019-01-22 22:38:24,,508ibizhh6
j28spiiwbx,,ApplePay,Supermarket,900.0,clothing,2019-02-14 22:35:39,aonvrojqxmeycxtbhhoxuxqgmbscplougonvpbxcgtribvdbmf,wdwp80cgn2
tfiyr79kz5,health-_-Venmo--3900,,Venmo,-3900.0,health,2020-11-22 16:52:21,fyfyfqkvoizbboialrbgtqgchzfguaxkporrbeolvxmbcksatp,lob4hn2sts
tuos99mxcd,,Art,Venmo,-2400.0,finance,2019-10-28 17:06:24,,jduu15c98v
sw1d2i7h8j,,Paypal,University,1700.0,health,2019-11-15 17:54:16,xrumelmvhtcuaguvjesrrcjmdflfellrdkryujqzsgvtyputdd,9g475svfnc
gsbnweitry,,Restaurant,ApplePay,-2800.0,transport,2019-06-08 11:31:39,,rexp7sjtrc
91hi1syrac,,Supermarket,Venmo,-2100.0,insurance,2020-12-26 09:05:50,,9s1mtboklq
kpppspmswd,,GooglePay,Transportation,400.0,tax,2020-07-22 04:18:58,,bhn5sku44s
qnxuab699f,,University,,-3600.0,,2019-11-14 00:42:56,,2yl4aufuzr
wqhwh6x69o,,Art,Paypal,-400.0,entertain,2020-02-19 07:14:13,,0xcvzbxjlv
ld9vjyzwpn,,Alipay,Company,3700.0,insurance,2019-10-24 06:24:10,,43me4hq3p1
le2rp0duly,,,Check,-2000.0,education,2020-01-27 11:02:23,qltofxuqcftfflpdpegxpudtxgtjzbavrpcjgeibwyzmthvwzv,kbw2j3vck4
gbkpkilatj,,Company,Check,-3500.0,utilities,2020-01-14 05:37:02,,6gxqbfri2r
68n3u1vh4d,,Venmo,University,2000.0,entertain,2019-05-26 11:02:19,dfrokipuirddjkjbomebczcgrqsbdrltymumdyagbakbhgigig,58dz2heqsi
bgvtnpwyxq,,Company,Paypal,-4500.0,finance,2019-11-06 23:07:02,pumxquyrayknpaqngttykzhlgwiiwsgqrjuldxonhlomfstbjs,bhx5nseqo5
31rb9a2heb,,CreditCard,University,3400.0,clothing,2019-08-31 19:11:56,,ram2xz922y
gl24jcmg3y,,Supermarket,CreditCard,-300.0,transport,2019-05-02 22:26:04,,9r2olz4hrr
g6u5hhna71,,Transportation,Cash,-2800.0,utilities,2019-07-28 08:18:43,yxljrhuyrprmrexbokgzlwiwuilljqladxnspvgbdurdextuqt,m332lmmw3a
e00vqztxg0,,Company,Paypal,-100.0,utilities,2020-02-18 22:48:51,,gm8ry42ly4
h4c2uooikl,,Cash,Apartment,4900.0,tax,2019-06-04 08:18:45,,ouyt5wdv0j
6bb6s30hxz,,ApplePay,,3200.0,household,2019-03-18 17:09:26,,x7ezbkifby
7g9ju56512,,University,Alipay,-1900.0,clothing,2019-11-17 22:22:13,juntwnrrbduleyjwbfkbphvsqioryvehysttjfzqgqesudmrhs,vrrz2g063l
